id,lat,long
2425700022,47.5979,-122.194
6181400470,47.3041,-122.28
2206500300,47.5772,-122.159
7550800736,47.6749,-122.398
9477001280,47.7357,-122.193
6633900050,47.6954,-122.199
8731981410,47.3178,-122.38
5423600100,47.6796,-122.113
8923600185,47.676,-122.272
4014400381,47.3162,-122.272
7751800115,47.634,-122.125
3216900100,47.4206,-122.184
8121100600,47.5682,-122.284
104550580,47.3078,-122.358
5015001452,47.6256,-122.299
3584900090,47.5906,-122.167
3275910020,47.3503,-122.291
7853340490,47.5167,-121.878
2725069162,47.6292,-122.024
5525400300,47.5261,-122.162
3566800125,47.6908,-122.391
8099900040,47.5814,-122.003
6821600300,47.6472,-122.393
9542830050,47.3658,-122.019
5631500213,47.7352,-122.232
255370570,47.3537,-122.018
2123049086,47.4727,-122.292
9522600120,47.7558,-122.217
2591730200,47.3523,-122.059
4134300175,47.5571,-122.193
7905370390,47.7206,-122.211
844001052,47.3107,-122.001
2320069089,47.2057,-122.003
7524950540,47.5593,-122.082
1253200290,47.3792,-122.282
629400340,47.5879,-121.993
8151600142,47.506,-122.365
2570300240,47.7182,-122.201
3332000530,47.551,-122.272
3793500920,47.3659,-122.029
625100004,47.721,-122.078
9269750690,47.2857,-122.358
5710610430,47.5322,-122.049
3298700820,47.5202,-122.351
3324069070,47.524,-122.04
9828701690,47.6204,-122.296
5468730110,47.3531,-122.143
5312100060,47.5726,-122.305
6072800246,47.5675,-122.189
8892900210,47.3411,-122.219
8581200160,47.2959,-122.373
291310270,47.5341,-122.067
2780400035,47.6809,-122.286
1446401540,47.4845,-122.33
5418500650,47.7026,-122.285
9238510220,47.7712,-122.136
3022079087,47.3623,-121.971
9465910380,47.7439,-122.174
9465910310,47.7441,-122.173
5469500020,47.3863,-122.158
3065600270,47.2803,-122.356
2316800020,47.4922,-122.141
8820900670,47.7175,-122.288
3121500020,47.6716,-122.029
3401700255,47.7275,-122.122
9328510100,47.6441,-122.113
2100200020,47.3098,-122.223
7237450550,47.3551,-122.061
323089159,47.5021,-121.77
8898700680,47.4605,-122.206
6450303235,47.7316,-122.338
2423029245,47.4638,-122.484
1954420170,47.6191,-122.043
7338000850,47.335,-122.215
802000130,47.7012,-122.187
3768000030,47.7317,-122.231
3348401382,47.4972,-122.264
9289900065,47.7622,-122.302
2621760360,47.3703,-122.107
9542800050,47.3078,-122.374
868000530,47.7057,-122.374
9842300485,47.5285,-122.378
2988800011,47.4816,-122.233
1702901485,47.5573,-122.282
1088810040,47.742,-122.208
1864900230,47.4157,-122.161
4019300030,47.7613,-122.274
8807900233,47.6341,-122.342
8861500080,47.6796,-122.114
205000310,47.6316,-121.988
9558800025,47.4353,-122.335
4348800080,47.6218,-122.193
7625702350,47.55,-122.388
3335000050,47.5565,-122.275
5700000340,47.5779,-122.294
7199310170,47.6927,-122.124
4154302560,47.5604,-122.274
2254502445,47.6101,-122.307
2525059077,47.631,-122.108
8712100530,47.6373,-122.3
5248800625,47.5529,-122.305
4389201241,47.6165,-122.216
1926049154,47.7281,-122.353
2450000320,47.5822,-122.196
3321069006,47.2687,-122.056
1328330350,47.4425,-122.133
7732400280,47.6616,-122.144
8856890330,47.463,-122.125
623049093,47.5065,-122.338
3835502815,47.6112,-122.226
9202650100,47.564,-122.091
8861500015,47.6801,-122.115
3438503021,47.5399,-122.352
3271800185,47.648,-122.41
9433000460,47.7101,-122.108
2113700005,47.5317,-122.351
4139430310,47.5492,-122.119
9268851380,47.5394,-122.027
7852100150,47.5298,-121.879
4006000580,47.5294,-122.285
8138870060,47.5449,-122.011
423000035,47.497,-122.171
8651610890,47.6332,-122.066
8604900245,47.6874,-122.315
8690600050,47.7385,-122.25
9259900010,47.7181,-122.316
4053200933,47.3167,-122.081
4083306175,47.6503,-122.338
2856101479,47.6778,-122.389
1397300055,47.7511,-122.352
868001790,47.7028,-122.385
2826049106,47.7191,-122.309
2561320120,47.6159,-122.05
1087500040,47.6647,-122.177
263000325,47.698,-122.349
5101405274,47.6999,-122.305
2424059163,47.5476,-122.116
6450303820,47.7321,-122.341
7749500250,47.2961,-122.188
5350200425,47.6118,-122.284
6117501176,47.4285,-122.345
2754700170,47.6802,-122.306
2141310580,47.5585,-122.134
4233600150,47.5974,-122.013
1822360080,47.7739,-122.164
7355700171,47.5934,-122.244
6880200030,47.3855,-122.322
1423900080,47.4558,-122.177
4040800810,47.6188,-122.114
8645540320,47.4643,-122.171
1498303895,47.5841,-122.294
3630200960,47.5408,-121.992
2560801222,47.3822,-122.316
5104470070,47.4619,-122.154
9407001860,47.4487,-121.772
2925059294,47.6217,-122.192
7600125,47.6025,-122.313
7856610490,47.5622,-122.153
7804700020,47.6374,-122.12
643300040,47.5683,-122.177
7787100210,47.4885,-121.779
8651510380,47.6491,-122.061
1823069279,47.475,-122.093
1840000030,47.4427,-122.274
2770604942,47.6544,-122.373
1953400570,47.3912,-122.301
3905081070,47.5691,-121.996
5350201180,47.6134,-122.282
2130200160,47.7313,-121.971
7977200720,47.6858,-122.295
6446200175,47.5529,-122.026
4027700844,47.7698,-122.268
6073230230,47.542,-122.184
8856000545,47.2777,-122.252
1771110090,47.7567,-122.073
2126059139,47.7238,-122.165
9368700341,47.504,-122.26
5015000190,47.6283,-122.301
9828200525,47.6146,-122.299
2473510260,47.4462,-122.137
9542830690,47.3658,-122.017
2414600126,47.5123,-122.337
4040800120,47.6218,-122.116
2408800130,47.3596,-121.922
2124049160,47.5533,-122.304
3383900048,47.6355,-122.324
8078350090,47.5718,-122.021
3622910190,47.5528,-122.229
8861500065,47.6801,-122.114
5104220120,47.4743,-122.143
8121100325,47.5693,-122.285
626049102,47.7635,-122.335
1332700010,47.5184,-122.196
8956500020,47.4367,-122.199
2125049131,47.6393,-122.308
8682281070,47.7065,-122.013
824069193,47.5882,-122.07
1550000463,47.7721,-121.924
8563030500,47.6243,-122.094
8945200750,47.3074,-122.371
3845100550,47.2599,-122.192
1422200090,47.6071,-122.285
5253300320,47.7492,-122.336
3629921000,47.5427,-121.995
2770604920,47.6543,-122.373
9578090050,47.708,-122.109
7905390220,47.723,-122.215
3343901408,47.5164,-122.19
3904960700,47.5782,-122.018
3031200205,47.5358,-122.289
1036450360,47.7189,-122.181
3121500100,47.6717,-122.025
1773100121,47.5601,-122.363
2624049185,47.5368,-122.267
6163901772,47.7487,-122.319
8562901830,47.6137,-122.06
4048400191,47.4704,-122.076
8645511500,47.4672,-122.175
8125200273,47.4482,-122.269
1785400210,47.6299,-122.039
3754700170,47.7244,-122.2
8722100825,47.638,-122.306
1545800290,47.3638,-122.053
3343901848,47.5068,-122.191
9542200220,47.5956,-122.178
3874900205,47.5459,-122.379
1137300900,47.7355,-122.095
3630030500,47.5498,-121.997
7695450010,47.3566,-122.32
1121000095,47.5421,-122.378
2123049420,47.4729,-122.301
7625701175,47.5532,-122.389
1795900360,47.7279,-122.107
1231000645,47.5554,-122.267
3365900175,47.4758,-122.265
7589200165,47.6892,-122.375
1377800277,47.6464,-122.401
2944000170,47.7203,-122.128
2472950170,47.4269,-122.148
1225039052,47.6683,-122.362
7574910220,47.7439,-122.041
7454001405,47.512,-122.376
3298600340,47.2983,-122.166
5149800040,47.3326,-122.323
4022906222,47.7643,-122.273
7334501240,47.4639,-121.744
9521100301,47.6619,-122.352
2045800006,47.5078,-122.236
629500170,47.5835,-121.996
4358700186,47.7071,-122.336
8658300260,47.6503,-121.908
2391600950,47.5631,-122.397
3735900770,47.6887,-122.319
3066200460,47.6517,-122.124
1232001040,47.6867,-122.378
3613600150,47.6503,-122.366
7399300510,47.4632,-122.19
9476200150,47.49,-122.191
225069017,47.6749,-122.002
2138700141,47.6409,-122.353
8894200150,47.3293,-122.364
2026049184,47.7321,-122.334
7841300535,47.4749,-122.213
1796360340,47.3663,-122.088
1400300055,47.5964,-122.299
6843300090,47.5913,-122.012
3501600215,47.6926,-122.362
6719600030,47.6879,-122.107
9269750220,47.2837,-122.358
164000237,47.729,-122.35
7899800791,47.5225,-122.357
8856890200,47.4622,-122.127
7760400420,47.3725,-122.073
934300140,47.3708,-122.311
5318101565,47.6352,-122.284
2194100050,47.567,-122.212
8917100180,47.6309,-122.093
7558800570,47.3579,-122.446
2397100975,47.6366,-122.362
1266200130,47.6234,-122.191
9544700730,47.5818,-121.996
4136930360,47.2586,-122.221
7812800310,47.4979,-122.241
8900000110,47.6474,-122.362
5076700145,47.5851,-122.172
4388000460,47.3189,-122.373
7153400010,47.2575,-122.305
1545804820,47.3628,-122.045
7524200330,47.3658,-122.317
3438500114,47.5545,-122.356
7207900030,47.5044,-122.17
5370200170,47.5224,-122.35
3625049079,47.616,-122.239
2530800070,47.5838,-122.39
1558500100,47.7458,-121.977
2597650660,47.5172,-122.053
2311400056,47.5964,-122.201
3575303970,47.6169,-122.062
7203180070,47.6869,-122.019
7853310380,47.523,-121.877
8651410740,47.3677,-122.078
2675600025,47.6993,-122.377
1310900610,47.3648,-122.284
2473000720,47.4524,-122.15
3996900460,47.7467,-122.3
1623800300,47.6823,-122.365
8691450120,47.5975,-121.985
6388910280,47.5318,-122.17
5591700290,47.4053,-122.189
9541600110,47.595,-122.173
2172000035,47.4862,-122.264
8818900155,47.6648,-122.324
2473400340,47.4525,-122.162
3326049077,47.7004,-122.295
7899800120,47.5238,-122.355
1925069099,47.6383,-122.097
1332700020,47.5184,-122.196
1241500350,47.6638,-122.171
8123710070,47.7179,-122.113
5694000710,47.6598,-122.348
7856560480,47.5574,-122.149
4139910250,47.5485,-122.124
2547200160,47.6709,-122.167
824059083,47.5892,-122.203
1555300530,47.379,-122.29
9521101221,47.6637,-122.346
9407001700,47.4485,-121.774
1235700052,47.6975,-122.195
7202330330,47.682,-122.035
3297700100,47.577,-122.395
1250201610,47.5978,-122.292
5202500030,47.6681,-122.143
9558050020,47.4568,-122.117
7202331050,47.6825,-122.038
686530110,47.6651,-122.15
740500010,47.4406,-122.196
714000210,47.6695,-122.266
4377000100,47.6278,-122.11
7284900405,47.7704,-122.386
1222069089,47.4134,-121.986
8860500150,47.4608,-122.215
8838900167,47.5916,-122.148
9359300220,47.7745,-122.088
5469501530,47.3797,-122.152
1023079147,47.4989,-121.9
2770604410,47.6473,-122.374
686900030,47.6354,-122.196
7518505040,47.6783,-122.383
644000102,47.5872,-122.196
8143000280,47.7291,-122.202
3362401761,47.68,-122.348
3649100473,47.737,-122.243
8644220070,47.5761,-121.989
5101404608,47.6971,-122.315
9465900500,47.7462,-122.172
7844200415,47.4286,-122.291
1232000810,47.6865,-122.379
4058802105,47.5056,-122.244
3211290050,47.6365,-121.972
3505100126,47.5815,-122.398
8122600245,47.5378,-122.369
6666830170,47.7043,-122.114
255520150,47.7382,-121.975
3211210200,47.7329,-122.237
2923500750,47.5672,-122.09
1250200605,47.5985,-122.298
6145601510,47.7031,-122.349
945000250,47.6918,-122.361
4345000510,47.3643,-122.185
9567800140,47.7636,-122.202
2214800170,47.3385,-122.256
7214820030,47.7571,-122.145
2862100260,47.6681,-122.32
4139420070,47.555,-122.114
2620069195,47.196,-122.006
1777500160,47.5702,-122.128
8021701115,47.6913,-122.333
4030100290,47.7561,-122.271
7985000010,47.3334,-122.298
5412200180,47.4043,-122.185
3226049478,47.6953,-122.332
2781250610,47.349,-122.024
8856920250,47.4624,-122.132
9371700132,47.752,-122.35
9208900037,47.6305,-122.24
8691300060,47.5872,-121.972
2767601100,47.6751,-122.379
4083305445,47.6518,-122.335
8651611260,47.6347,-122.064
255370420,47.3531,-122.017
2489200070,47.54,-122.382
8562900710,47.6104,-122.06
3345100030,47.5197,-122.191
1344300045,47.6224,-122.304
9390700095,47.6358,-122.322
8700100100,47.3618,-122.195
4045500950,47.6923,-121.869
6623400135,47.4315,-122.192
3904940140,47.5748,-122.013
1972200325,47.6538,-122.356
5469000140,47.7456,-122.336
3782400040,47.7341,-121.981
3705000060,47.4203,-122.157
6389970010,47.7089,-122.245
7437100770,47.3491,-122.029
7400062,47.5303,-122.288
2402100205,47.6903,-122.332
5104520810,47.3515,-122.006
6819100040,47.6438,-122.357
4051110240,47.3746,-122.149
6821102317,47.6475,-122.396
1604601801,47.5661,-122.29
6300000693,47.7064,-122.344
9476200035,47.4903,-122.191
1220000371,47.4643,-122.346
2916200054,47.7219,-122.354
4024100807,47.7544,-122.303
4457300630,47.5685,-122.217
2923500550,47.5683,-122.091
923000265,47.7256,-122.361
2517010120,47.4006,-122.162
9406570290,47.3781,-122.03
1330900250,47.6478,-122.029
5416500090,47.3606,-122.039
5634500182,47.7489,-122.236
7889601165,47.4914,-122.334
4365200425,47.5245,-122.371
8661000033,47.2074,-122.001
1118000301,47.6374,-122.288
7227801630,47.5049,-122.18
205000520,47.6304,-121.994
3999200310,47.5846,-122.12
2423069039,47.4694,-121.989
1788700230,47.3266,-122.348
5418650080,47.5699,-122.092
603000150,47.5218,-122.286
1723059050,47.4836,-122.204
1241500351,47.6642,-122.171
6190500340,47.7386,-122.235
9424400200,47.5655,-122.394
717000225,47.5354,-122.278
8961970510,47.6075,-122.017
3024059057,47.5455,-122.214
5711200170,47.6938,-122.13
293760310,47.5557,-122.027
2494000070,47.7383,-121.969
84000245,47.4864,-122.337
1332700030,47.5184,-122.196
1133000671,47.7264,-122.31
5466400530,47.3574,-122.158
1737320120,47.7698,-122.222
7116500920,47.303,-122.221
7436300170,47.6897,-122.175
1829300270,47.6374,-122.042
9238450330,47.7687,-122.166
4046601460,47.6959,-121.921
5360200054,47.2974,-122.372
1081200070,47.473,-122.118
2533300025,47.6453,-122.371
8563030330,47.6274,-122.094
5460900120,47.5749,-122.213
7205800040,47.3426,-122.321
2005600090,47.3574,-122.186
9165100330,47.6829,-122.393
5540000010,47.3786,-122.219
7987401010,47.573,-122.374
9413900035,47.6527,-122.198
579003645,47.6985,-122.387
9476200485,47.4894,-122.188
7883602650,47.5263,-122.325
8899100230,47.457,-122.208
3622069095,47.3534,-121.992
1541700010,47.3918,-122.185
3753000100,47.7176,-122.284
7525300240,47.5881,-122.113
7893804790,47.4125,-122.33
8563000520,47.6236,-122.103
822069118,47.4087,-122.062
1124000050,47.7181,-122.371
3423600065,47.6756,-122.3
8073000491,47.5121,-122.248
1150001270,47.5622,-122.022
3303860030,47.3694,-122.056
5101406522,47.7021,-122.32
1133000050,47.7201,-122.308
3904980270,47.5746,-122.009
6043400006,47.5983,-122.202
739820050,47.4029,-122.196
7203140360,47.6871,-122.014
1471630350,47.4711,-121.752
9826701765,47.6038,-122.303
6705120280,47.5423,-122.189
8731982550,47.3202,-122.384
6821101762,47.6513,-122.4
4217400680,47.6595,-122.283
7519000665,47.6853,-122.362
2770601782,47.6515,-122.384
5229300027,47.4978,-122.115
1176000964,47.6692,-122.399
1823049182,47.4842,-122.346
7510700030,47.621,-122.03
8068000585,47.5071,-122.265
7502800050,47.4827,-122.131
7300700056,47.7461,-122.324
7977201065,47.6841,-122.293
2806000560,47.5775,-122.019
293910030,47.7076,-122.232
1118001201,47.6349,-122.29
525069099,47.6847,-122.064
1250204835,47.5886,-122.287
3630080120,47.5535,-121.997
1310960220,47.3615,-122.274
9407101380,47.4493,-121.777
3738000070,47.6176,-122.223
1797500780,47.6743,-122.316
3034200933,47.723,-122.337
7715801030,47.6255,-122.059
259800750,47.6285,-122.117
2877103615,47.6779,-122.357
148000035,47.5768,-122.403
2588800006,47.4853,-122.318
1994200040,47.6875,-122.336
1081310060,47.4721,-122.123
2397101200,47.6362,-122.363
8864000250,47.4819,-122.289
6669070220,47.6669,-122.17
6341000020,47.4924,-122.34
8651720020,47.7284,-122.216
8122100290,47.5375,-122.374
8564950390,47.7734,-122.224
4477000270,47.4612,-122.365
7461420060,47.4257,-122.146
7138000170,47.397,-122.299
5700004485,47.58,-122.285
9578060420,47.7734,-122.238
249000205,47.6321,-122.2
324059112,47.5934,-122.154
3905120830,47.5723,-122.007
2851200100,47.6427,-122.363
2968801085,47.4578,-122.351
1022059161,47.4089,-122.149
9264911150,47.3074,-122.341
8725950360,47.6215,-122.2
3885806105,47.6815,-122.2
3885805665,47.6821,-122.196
9471200265,47.6701,-122.259
1626069198,47.7398,-122.041
2599000130,47.2894,-122.188
6021500970,47.6902,-122.387
1760650290,47.3613,-122.081
8964800050,47.6199,-122.212
8562740400,47.5346,-122.066
2806800090,47.7763,-122.209
1558100398,47.7624,-121.93
1774200060,47.7628,-122.094
2926049437,47.7121,-122.333
3876200350,47.7308,-122.18
4139700260,47.5567,-122.124
5127100210,47.4751,-122.145
6705870120,47.5773,-122.056
7702080150,47.7698,-122.235
2458400345,47.5102,-122.372
1024069205,47.5878,-122.022
2206500395,47.5752,-122.157
1562000120,47.6208,-122.141
2869100080,47.6677,-122.15
1924069071,47.5516,-122.085
925069134,47.6748,-122.049
6378500230,47.7108,-122.352
6151800624,47.3414,-122.047
6141600065,47.7176,-122.35
7708210040,47.4893,-122.146
6635000110,47.7194,-122.199
3288200710,47.7294,-122.186
1313000240,47.6354,-122.103
3861400061,47.5915,-122.202
925069111,47.6735,-122.041
6821600145,47.6503,-122.393
9542801120,47.302,-122.373
3379200100,47.4915,-122.228
7937600087,47.4398,-122.08
7853210180,47.5322,-121.851
104550740,47.3061,-122.36
3905000340,47.5744,-121.993
8121100147,47.5686,-122.286
3298700110,47.5237,-122.353
6699300210,47.3148,-122.27
2660500095,47.5569,-122.288
1419700270,47.7163,-122.212
3317500100,47.5605,-122.225
1437900350,47.7168,-122.192
5104520550,47.35,-122.005
3878900395,47.5087,-122.25
6824100007,47.7,-122.367
3992700070,47.7136,-122.288
6600220490,47.6283,-122.032
6788200360,47.6412,-122.302
9290900160,47.6292,-122.225
4353700200,47.5695,-122.087
2045400075,47.5073,-122.234
5634500415,47.75,-122.234
3363900111,47.68,-122.353
2767603612,47.6719,-122.382
2919700735,47.6886,-122.364
7764200030,47.3356,-122.333
8650000070,47.5196,-122.049
4221250100,47.5893,-122.019
6738700320,47.5846,-122.29
7517500085,47.6631,-122.357
5438000280,47.4429,-122.195
4104900340,47.5326,-122.181
2207200675,47.6022,-122.134
5379802871,47.4553,-122.274
8151600610,47.5036,-122.362
7852020590,47.5338,-121.867
7853301560,47.5433,-121.887
3629870020,47.5493,-122.004
7518500301,47.6779,-122.377
7287100135,47.7654,-122.352
2128000180,47.6976,-122.169
3824100082,47.7728,-122.253
6056110200,47.562,-122.292
5009600070,47.3483,-122.052
5559900080,47.3214,-122.347
2826049070,47.7174,-122.308
1431600180,47.46,-122.174
2877102846,47.6784,-122.361
7856400240,47.5605,-122.158
3812400657,47.5414,-122.281
9238900060,47.5355,-122.392
3755500080,47.7016,-122.199
4040800090,47.6224,-122.116
9214400396,47.6802,-122.298
5556900080,47.3405,-122.288
6056100370,47.5633,-122.297
9211500230,47.2989,-122.38
3649100103,47.7396,-122.247
8663100050,47.7762,-122.257
9274204100,47.587,-122.384
4046501300,47.695,-121.918
622049106,47.4223,-122.343
726049217,47.7543,-122.341
2061800045,47.7722,-122.204
7689600360,47.4903,-122.245
9523100731,47.6681,-122.355
2770604925,47.6542,-122.373
5525400420,47.5276,-122.161
9407001330,47.4459,-121.773
3754010040,47.6927,-122.206
9274203190,47.5861,-122.391
2110900050,47.773,-122.371
3333002385,47.543,-122.29
8024200683,47.6989,-122.317
1826049426,47.7373,-122.35
9530101670,47.6667,-122.356
1774350160,47.7466,-122.077
2159800120,47.621,-122.151
6745700150,47.5828,-122.291
1326059070,47.7426,-122.116
6848200475,47.6221,-122.325
6450300840,47.7326,-122.342
2826079027,47.7072,-121.927
8159620260,47.34,-122.271
2201500450,47.5716,-122.139
6819100352,47.6465,-122.358
4031000460,47.2958,-122.284
620069061,47.2485,-122.101
567000672,47.5943,-122.296
5132000140,47.5238,-122.35
5700000515,47.5772,-122.292
4303200184,47.531,-122.358
9429500045,47.5719,-122.119
9136103130,47.6652,-122.338
6456200020,47.4526,-122.357
7334500090,47.4648,-121.756
6649900090,47.7745,-122.368
1853080120,47.5937,-122.061
1387300760,47.7377,-122.197
2175100270,47.5826,-122.246
7237500650,47.5282,-122.133
372000040,47.4999,-122.223
5127000430,47.4756,-122.157
6896300375,47.5259,-122.261
1685200110,47.3174,-122.18
1175000110,47.6721,-122.395
1821059067,47.3101,-122.212
7429000240,47.3979,-122.212
2725069108,47.6217,-122.021
9253900271,47.5943,-122.11
1727510030,47.713,-122.225
1995200245,47.6952,-122.323
1545808110,47.3611,-122.047
5071500140,47.4345,-122.326
1972202187,47.6512,-122.345
5335700110,47.3608,-122.29
9406550050,47.3643,-122.041
2767602720,47.6733,-122.389
952007141,47.5619,-122.382
3831250130,47.3572,-122.202
7140800100,47.285,-122.211
1862900690,47.4057,-122.185
5420300240,47.3766,-122.184
4019300906,47.7565,-122.284
2461900446,47.5522,-122.382
5332200530,47.6265,-122.296
9211520150,47.2995,-122.387
1175000570,47.67,-122.394
3391900130,47.3282,-122.332
8718500275,47.7401,-122.258
9323610260,47.556,-122.156
4221900305,47.6664,-122.276
8649401270,47.713,-121.315
3083000365,47.5797,-122.305
2826079101,47.7125,-121.916
3024059126,47.5333,-122.217
1473200150,47.7326,-122.343
7135520650,47.5262,-122.143
7278700069,47.7728,-122.386
7199320600,47.6939,-122.126
123039176,47.5108,-122.366
937000330,47.4211,-122.29
4278900110,47.6051,-122.289
422000075,47.496,-122.169
6446200050,47.5521,-122.03
1926069035,47.7199,-122.085
6752500090,47.5447,-122.124
5745600040,47.7659,-122.341
6649500040,47.495,-122.154
4137070440,47.2622,-122.212
1149900050,47.5608,-122.016
426069095,47.7696,-122.036
7237550310,47.6561,-122.005
1421039067,47.3021,-122.388
1370801800,47.6404,-122.408
2888000020,47.7212,-122.226
428100580,47.5107,-122.172
6324000115,47.5829,-122.382
1723049008,47.4822,-122.318
259000100,47.7588,-122.36
5119400075,47.3881,-122.326
567000381,47.5925,-122.295
9144100158,47.7,-122.375
6705120100,47.5429,-122.188
8123450450,47.6628,-122.143
7217400895,47.6109,-122.302
638100073,47.5009,-122.143
7465900205,47.5721,-122.381
3342700610,47.5241,-122.199
8562700300,47.67,-122.155
6791400070,47.3122,-122.04
6114400136,47.4481,-122.338
475000605,47.6678,-122.361
1222069133,47.4039,-121.98
425400115,47.5015,-122.173
3421059049,47.2645,-122.163
4321200970,47.573,-122.38
2937300560,47.7049,-122.125
7635801032,47.473,-122.362
2787700150,47.5067,-122.16
3832300090,47.3724,-122.277
3523069060,47.4379,-122.011
2523069192,47.4449,-121.979
6127600110,47.678,-122.269
2769602840,47.6751,-122.362
5608010420,47.549,-122.096
868000615,47.7076,-122.377
8582400015,47.7,-122.287
4221250010,47.5894,-122.017
8682230610,47.7114,-122.03
9320600090,47.4117,-122.209
126049167,47.7627,-122.245
7852030240,47.532,-121.88
1126059091,47.7531,-122.14
4206901550,47.6557,-122.327
2896310160,47.3425,-122.03
3902100205,47.5576,-122.388
6414100482,47.7228,-122.314
8632100010,47.7294,-122.329
3905081350,47.5698,-121.999
1446403850,47.4869,-122.324
2872100245,47.6828,-122.395
2125079054,47.6301,-121.911
4083302370,47.6559,-122.339
943100220,47.5697,-121.898
6769200040,47.6883,-122.3
796000085,47.5008,-122.333
809002765,47.6376,-122.353
2473460060,47.4451,-122.126
9406500350,47.753,-122.244
2822049254,47.3681,-122.31
1824069083,47.5656,-122.093
6192410280,47.7067,-122.119
7686203195,47.4205,-122.316
98000740,47.5848,-121.969
7243500015,47.5299,-122.288
3625049042,47.6165,-122.236
8722101100,47.6374,-122.304
1257200290,47.6731,-122.327
4137000460,47.2646,-122.219
1183000005,47.5536,-122.286
8165501540,47.5394,-122.368
3021049140,47.2822,-122.34
6638900550,47.6923,-122.369
2600010330,47.5566,-122.162
2521059060,47.2848,-122.118
2346800270,47.5159,-122.395
1370800830,47.6396,-122.409
7853370620,47.5189,-121.876
6821101732,47.6521,-122.4
3448740160,47.4916,-122.153
7811210320,47.5903,-122.157
7972604425,47.5185,-122.345
9542000075,47.6001,-122.178
9347300160,47.3568,-122.056
393000311,47.5066,-122.259
2264500425,47.65,-122.34
1445200050,47.768,-122.315
1327600150,47.3726,-122.159
7335400500,47.3057,-122.216
1698900075,47.6419,-122.351
9828702262,47.6198,-122.299
1864940180,47.2649,-122.292
8961970560,47.6066,-122.016
8024201795,47.7001,-122.311
4440400125,47.5035,-122.258
9284802045,47.5518,-122.37
1843100340,47.3759,-122.125
1042500013,47.3285,-122.328
7526800100,47.6389,-122.098
6699001200,47.3714,-122.103
2162000260,47.5585,-122.215
9268710140,47.3081,-122.329
7202261260,47.6895,-122.041
3223039181,47.4421,-122.444
1837000010,47.7164,-122.306
7956200220,47.2869,-122.36
5103900045,47.5318,-121.833
7792000140,47.1967,-121.966
2323069022,47.4617,-122.012
3026059014,47.7094,-122.228
1939110310,47.6272,-122.033
1257201530,47.6732,-122.331
3336500180,47.5298,-122.268
3271801090,47.647,-122.41
8562740480,47.536,-122.066
3728800320,47.3658,-122.148
6620400025,47.5131,-122.334
7625700012,47.5554,-122.382
3298700840,47.5198,-122.351
2475200140,47.4734,-122.186
1755700090,47.7457,-122.332
7853320550,47.5208,-121.869
8644300200,47.6373,-122.104
2767604252,47.6715,-122.382
5127100100,47.474,-122.146
7436500270,47.6737,-122.169
6123600285,47.4238,-122.332
9545250010,47.5373,-122.051
2938200040,47.2021,-122.002
4221900030,47.6666,-122.279
2026049067,47.726,-122.316
3955500100,47.7025,-122.196
9842300540,47.5296,-122.379
522059158,47.4233,-122.198
7750500275,47.5215,-122.348
1925069006,47.6412,-122.079
7504101230,47.6337,-122.044
6121800050,47.4263,-122.331
8648900040,47.5638,-122.094
2128000160,47.6976,-122.169
9378500050,47.4205,-122.215
3188100065,47.6892,-122.306
9385200055,47.5815,-122.402
7611200125,47.7145,-122.367
7148000315,47.4424,-122.276
8092500720,47.3675,-122.11
3298700302,47.5225,-122.351
2491200050,47.5233,-122.378
9471200065,47.6708,-122.262
7338000730,47.3344,-122.215
1125069102,47.6616,-121.999
8730000260,47.7053,-122.342
1545803520,47.3617,-122.05
8562500200,47.6737,-122.156
1112700060,47.7289,-122.233
2221800080,47.3585,-122.195
3303850390,47.5431,-122.112
1138000410,47.7133,-122.213
3438500192,47.5544,-122.358
3448000755,47.7144,-122.293
2215800050,47.6969,-122.046
1853500290,47.4435,-122.274
952003340,47.566,-122.38
8682250090,47.717,-122.026
3124049171,47.5191,-122.339
3679401110,47.5619,-122.315
3223039149,47.4375,-122.446
2423059104,47.4674,-122.107
7853240660,47.5401,-121.861
6046401030,47.6911,-122.347
5535600640,47.7362,-121.974
4180400090,47.369,-122.177
1824079107,47.569,-121.962
3056800230,47.4829,-122.128
2822059350,47.3655,-122.174
8125200480,47.4513,-122.267
4221270100,47.5914,-122.017
3223039229,47.4335,-122.449
4109600055,47.5506,-122.269
8807600140,47.6827,-122.059
114700150,47.2917,-122.366
7129304085,47.5188,-122.265
2231000020,47.7715,-122.34
5003600120,47.3641,-122.193
8649900480,47.5811,-122.028
7635801311,47.4702,-122.365
2436200395,47.6641,-122.293
8960200280,47.4249,-122.178
2787700630,47.5078,-122.161
9201300050,47.5784,-122.076
686400040,47.6342,-122.117
2249500059,47.6273,-122.345
3134100023,47.6406,-122.101
1346300035,47.6275,-122.315
3826500730,47.3815,-122.169
5014600180,47.5399,-122.188
3649100674,47.7379,-122.248
3649100264,47.7397,-122.242
5153200100,47.3357,-122.351
1737300110,47.7688,-122.218
3825310970,47.7054,-122.129
1115800110,47.6644,-122.148
8556800090,47.2123,-122.005
8651610240,47.6388,-122.064
6821102350,47.6475,-122.397
629890070,47.5528,-122.076
1796351080,47.3684,-122.092
2310010050,47.3568,-122.038
2253200010,47.5112,-122.186
1138010170,47.7151,-122.211
2767601805,47.6744,-122.383
7215720250,47.5996,-122.021
625059036,47.6803,-122.214
